UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES
748529,55513,67774,84.1,19,14214,45,1917,29-09-91,Salaried,26-11-18,4,1040,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,0yrs 11mon,0
722045,51303,61388,84.71,19,14214,45,1905,19-07-79,Self employed,20-11-18,4,1040,1,1,0,0,0,0,738,C-Very Low Risk,16,4,0,62491,107000,107000,0,0,0,0,0,0,15530,0,2,0,1yrs 0mon,2yrs 0mon,1
663108,55399,66047,85.0,19,14214,45,1860,01-06-72,Self employed,09-11-18,4,1040,1,1,0,0,0,0,610,H-Medium Risk,4,3,1,41618,93664,93664,0,0,0,0,0,0,4606,0,2,1,0yrs 10mon,2yrs 9mon,1
662716,47349,66740,71.92,19,14214,45,1880,22-11-94,Salaried,09-11-18,4,1040,1,1,0,0,0,0,708,D-Very Low Risk,4,1,0,6868,10990,10990,0,0,0,0,0,0,0,0,1,0,0yrs 10mon,1yrs 4mon,0
719846,56622,67775,85.0,19,14214,45,1818,12-05-79,Self employed,19-11-18,4,1040,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
677202,52103,66740,79.11,19,14214,45,1880,05-07-95,Salaried,12-11-18,4,1040,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659631,58447,71000,84.93,19,16938,86,1858,07-09-80,Self employed,08-11-18,4,764,1,1,0,0,0,0,300,M-Very High Risk,4,1,1,4971,20000,20000,0,0,0,0,0,0,3950,0,0,0,1yrs 9mon,2yrs 4mon,3
661295,59313,72000,85.0,19,16938,86,1911,24-07-80,Salaried,09-11-18,4,764,1,1,0,0,0,0,738,C-Very Low Risk,3,3,0,325632,470582,470582,0,0,0,0,0,0,6735,0,0,0,1yrs 1mon,1yrs 6mon,0
660883,59883,72000,85.0,19,16938,86,1828,25-07-94,Self employed,09-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
688001,61347,69300,92.35,19,16938,86,1895,05-06-82,Salaried,14-11-18,4,764,1,1,0,0,0,0,755,C-Very Low Risk,10,6,0,3094555,4151699,4151699,0,0,0,0,0,0,24152,0,1,1,2yrs 1mon,6yrs 7mon,4
690920,60147,73000,84.93,19,16938,86,1869,23-03-87,Self employed,14-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
658802,65669,74800,89.97,19,16938,86,1863,04-03-92,Salaried,06-11-18,4,764,1,0,0,0,1,0,763,B-Very Low Risk,2,2,0,0,34490,34490,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,1yrs 0mon,0
662130,58459,75300,79.68,19,16938,86,1911,05-01-96,Self employed,09-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
658841,58459,73000,82.19,19,16938,86,1823,05-09-79,Salaried,06-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
744098,54959,72000,78.47,19,16938,86,1832,01-01-82,Self employed,24-11-18,4,764,1,1,1,0,0,0,728,D-Very Low Risk,10,3,0,21916,43160,43160,0,0,0,0,0,0,3136,0,1,0,0yrs 11mon,3yrs 9mon,0
657664,63347,72000,90.0,19,16938,86,1858,19-08-85,Self employed,05-11-18,4,764,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0
750519,53503,69000,79.71,19,16938,86,1895,11-06-76,Self employed,27-11-18,4,764,1,1,1,0,0,0,627,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,8974,0,0,0,5yrs 0mon,5yrs 0mon,0
733109,54959,67000,84.33,19,16938,86,1823,28-05-73,Salaried,22-11-18,4,764,1,1,1,0,0,0,753,C-Very Low Risk,4,3,0,20104,91504,84103,0,0,0,0,0,0,0,0,2,0,1yrs 5mon,3yrs 9mon,0
662746,59613,72000,85.0,19,16938,86,1869,04-04-91,Self employed,09-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
655322,55813,72000,80.0,19,16938,86,1828,17-07-94,Self employed,03-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
657504,59613,72000,85.0,19,16938,86,1863,26-03-78,Salaried,05-11-18,4,764,1,1,0,0,0,0,726,D-Very Low Risk,17,2,0,10616,16617,16617,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,1yrs 1mon,1
670994,50803,76537,67.94,19,16938,86,1867,14-07-74,Self employed,11-11-18,4,764,1,1,0,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 11mon,2yrs 11mon,0
685327,56859,68800,84.88,19,16938,86,1824,03-06-85,Self employed,14-11-18,4,764,1,1,0,0,0,0,593,I-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0
660042,55913,72000,80.14,19,16938,86,1852,17-06-80,Self employed,08-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659578,58459,75300,79.68,19,16938,86,1863,10-10-88,Self employed,08-11-18,4,764,1,1,0,0,0,0,737,C-Very Low Risk,2,2,0,22801,60990,60990,0,0,0,0,0,0,0,0,1,0,0yrs 10mon,1yrs 6mon,0
766626,46549,68800,69.77,19,16938,86,1861,15-07-67,Salaried,30-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
695832,54959,72000,78.47,19,16938,86,1911,10-06-73,Self employed,15-11-18,4,764,1,1,0,0,0,0,700,E-Low Risk,7,3,0,19690,46890,46890,0,0,0,0,0,0,3065,0,0,0,0yrs 9mon,2yrs 0mon,0
717111,66082,81000,83.95,19,16938,86,1834,04-01-97,Salaried,19-11-18,4,764,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,3074,0,0,0,0yrs 6mon,0yrs 7mon,0
660976,50503,72000,72.22,19,16938,86,1866,30-05-94,Salaried,09-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
658054,56213,69000,84.06,19,16938,86,1904,22-06-92,Self employed,06-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
658220,56813,69000,84.93,19,16938,86,1837,12-10-97,Salaried,06-11-18,4,764,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,963,15000,969,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 3mon,0
732667,59347,72000,85.0,19,16938,86,1824,05-02-67,Self employed,22-11-18,4,764,1,1,1,0,0,0,300,M-Very High Risk,2,1,1,21536,34000,34000,0,0,0,0,0,0,1707,0,0,0,7yrs 1mon,10yrs 9mon,0
654332,46849,68800,70.2,19,16938,86,1834,02-01-69,Salaried,03-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
702790,65834,72000,95.0,19,16938,86,1832,12-05-66,Salaried,16-11-18,4,764,1,1,1,0,0,0,633,G-Low Risk,12,5,1,1313382,1421523,1421523,0,0,0,0,0,0,0,0,2,0,1yrs 2mon,5yrs 6mon,0
659095,57293,68800,85.0,19,16938,86,1849,22-11-87,Self employed,07-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
657197,59347,72000,85.0,19,16938,86,1823,18-05-79,Self employed,05-11-18,4,764,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
658821,59347,72000,85.0,19,16938,86,1860,04-07-72,Salaried,06-11-18,4,764,1,1,0,0,0,0,681,E-Low Risk,1,1,0,35067,35500,35500,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 3mon,0
762242,59113,69000,87.97,19,16938,86,1890,05-05-78,Self employed,29-11-18,4,764,1,1,0,0,0,0,709,D-Very Low Risk,12,3,0,3100455,4070500,4070500,0,0,0,0,0,0,19564,0,0,0,1yrs 7mon,3yrs 6mon,0
695298,56859,68800,84.88,19,16938,86,1857,05-07-70,Self employed,15-11-18,4,764,1,1,0,0,0,0,738,C-Very Low Risk,6,1,0,10607,22990,22990,0,0,0,0,0,0,1173,0,0,1,0yrs 9mon,2yrs 1mon,0
658823,58543,69000,87.14,19,16938,86,1895,04-04-67,Self employed,06-11-18,4,764,1,1,0,0,0,0,751,C-Very Low Risk,27,8,1,1934288,3216167,3220208,0,0,0,0,0,0,241692,0,1,3,1yrs 11mon,8yrs 1mon,1
656744,47849,67791,72.28,19,15685,86,1867,07-11-69,Self employed,05-11-18,4,442,1,1,0,0,0,0,737,C-Very Low Risk,5,3,0,48049,163799,163799,0,0,0,0,0,0,3836,0,1,0,3yrs 10mon,11yrs 7mon,0
658907,57259,72166,81.06,19,15685,86,1831,15-08-78,Salaried,06-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
769227,55184,67791,84.82,19,15685,86,1831,17-01-91,Salaried,30-11-18,4,442,1,1,1,0,0,0,671,F-Low Risk,1,1,0,4267,20000,16877,0,0,0,0,0,0,0,0,0,1,0yrs 7mon,0yrs 7mon,0
659142,44849,67791,67.86,19,15685,86,1858,24-05-69,Self employed,07-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
663113,58159,69899,84.98,19,18077,86,1851,01-06-67,Salaried,09-11-18,4,442,1,1,0,0,0,0,300,M-Very High Risk,6,3,2,126401,201270,201270,0,0,0,0,0,0,1846,0,0,0,3yrs 8mon,9yrs 2mon,0
752449,57813,69899,84.84,19,15685,86,1831,07-08-88,Self employed,27-11-18,4,442,1,1,1,0,0,0,825,A-Very Low Risk,8,2,0,39931,52000,52000,0,0,0,0,0,0,5699,0,1,0,1yrs 3mon,2yrs 0mon,1
659144,65885,72166,94.78,19,15685,86,1871,08-06-84,Self employed,07-11-18,4,442,1,1,0,0,0,0,708,D-Very Low Risk,7,3,0,202089,276300,276300,0,0,0,0,0,0,10772,0,2,0,1yrs 9mon,3yrs 10mon,0
768858,53703,67791,80.98,19,15685,86,1831,02-05-75,Self employed,30-11-18,4,442,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
657806,56135,67791,85.0,19,15685,86,1831,01-10-95,Salaried,05-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659299,47849,67791,73.02,19,18077,86,1831,16-05-84,Salaried,08-11-18,4,442,1,1,0,0,0,0,836,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 4mon,2yrs 0mon,0
656772,49803,74781,68.2,19,15685,86,1831,15-02-90,Salaried,05-11-18,4,442,1,1,0,0,0,0,709,D-Very Low Risk,4,3,0,84122,144130,147536,0,0,0,0,0,0,1875,0,0,0,1yrs 11mon,3yrs 3mon,0
663228,59347,67791,89.83,19,15685,86,1831,06-04-92,Salaried,09-11-18,4,442,1,1,0,0,0,0,728,D-Very Low Risk,10,6,0,250668,298455,298455,0,0,0,0,0,0,10283,0,4,0,0yrs 9mon,2yrs 7mon,2
660028,62247,67791,94.85,19,15685,86,1832,06-09-76,Salaried,08-11-18,4,442,1,1,0,0,0,0,630,H-Medium Risk,9,4,0,467277,611277,613185,0,0,0,0,0,0,0,0,0,1,1yrs 6mon,4yrs 9mon,0
662128,56259,67791,84.82,19,15685,86,1831,11-07-75,Self employed,09-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
757741,55881,67791,85.0,19,15685,86,1831,03-02-91,Salaried,28-11-18,4,442,1,1,0,0,0,0,653,F-Low Risk,1,1,0,15130,15000,16305,0,0,0,0,0,0,0,0,1,0,0yrs 4mon,0yrs 4mon,0
657111,55897,68099,85.0,19,15685,86,1831,08-10-95,Salaried,05-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659194,56259,67791,84.82,19,15685,86,1893,11-03-85,Salaried,07-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
657749,60947,74781,84.25,19,18077,86,1864,02-09-87,Self employed,05-11-18,4,442,1,1,0,0,0,0,558,J-High Risk,5,4,1,605648,882491,885788,0,0,0,0,0,0,15802,0,2,1,1yrs 3mon,2yrs 10mon,1
659124,56013,67791,84.82,19,15685,86,1831,20-10-88,Salaried,07-11-18,4,442,1,1,0,0,0,0,649,G-Low Risk,5,5,1,109,50797,50797,0,0,0,0,0,0,0,0,0,0,2yrs 4mon,7yrs 8mon,0
657784,43094,67791,65.2,19,15685,86,1894,01-01-65,Self employed,05-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
744354,52303,72166,74.13,19,15685,86,1831,01-01-81,Self employed,24-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
757818,56135,67791,85.0,19,15685,86,1894,15-06-88,Self employed,28-11-18,4,442,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659858,56259,67791,84.82,19,15685,86,1901,21-04-93,Self employed,08-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
766114,50803,68099,76.36,19,15685,86,1831,26-05-75,Self employed,30-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659201,56913,69899,83.55,19,15685,86,1864,07-06-89,Self employed,07-11-18,4,442,1,1,0,0,0,0,630,H-Medium Risk,3,2,0,11142,65000,65000,0,0,0,0,0,0,11359,0,1,0,2yrs 7mon,4yrs 6mon,2
656777,61713,74781,84.25,19,15685,86,1849,04-03-80,Self employed,05-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
660044,62247,67791,94.85,19,15685,86,1869,28-12-88,Salaried,08-11-18,4,442,1,1,0,0,0,0,741,C-Very Low Risk,5,2,0,2209116,2313041,2313041,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,1yrs 0mon,0
659108,55635,67791,85.0,19,15685,86,1823,05-12-74,Self employed,07-11-18,4,442,1,1,0,0,0,0,300,M-Very High Risk,2,1,2,408,408,408,0,0,0,0,0,0,0,0,0,0,11yrs 5mon,22yrs 10mon,0
656729,63519,69899,94.85,19,15685,86,1831,16-04-65,Salaried,05-11-18,4,442,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 6mon,3yrs 2mon,0
663413,56259,67791,84.82,19,15685,86,1867,01-07-80,Self employed,09-11-18,4,442,1,1,0,0,0,0,774,B-Very Low Risk,1,1,0,5261,37000,37000,0,0,0,0,0,0,1444,0,0,0,2yrs 9mon,2yrs 9mon,0
659304,59647,72166,84.8,19,15685,86,1827,04-03-64,Self employed,08-11-18,4,442,1,1,0,0,0,0,717,D-Very Low Risk,2,1,0,0,23890,23890,0,0,0,0,0,0,2389,0,0,1,1yrs 7mon,2yrs 4mon,0
656765,56259,67791,84.82,19,15685,86,1864,25-01-88,Self employed,05-11-18,4,442,1,1,0,0,0,0,775,B-Very Low Risk,24,9,0,178701,478833,477802,0,0,0,0,0,0,17271,0,3,1,0yrs 7mon,4yrs 1mon,1
658960,49803,67791,75.23,19,15685,86,1831,16-03-86,Self employed,06-11-18,4,442,1,1,0,0,0,0,665,F-Low Risk,11,6,1,784630,1568981,1570485,0,0,0,0,0,0,2199,0,2,0,1yrs 5mon,5yrs 4mon,0
656472,51803,72166,73.44,19,15685,86,1867,01-07-70,Self employed,03-11-18,4,442,1,0,0,0,1,0,774,B-Very Low Risk,1,1,0,0,38138,38138,0,0,0,0,0,0,0,0,0,0,2yrs 11mon,2yrs 11mon,0
735376,61870,67791,94.85,19,15685,86,1867,10-10-74,Self employed,22-11-18,4,442,1,1,1,0,0,0,791,B-Very Low Risk,14,3,0,1739180,2715522,2715522,0,0,0,0,0,0,9910,0,0,0,2yrs 5mon,10yrs 6mon,0
746763,52578,67791,79.66,19,15685,86,1832,27-04-84,Salaried,26-11-18,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
660061,53103,67791,80.1,19,15685,86,1859,22-11-93,Salaried,08-11-18,4,442,1,1,0,0,0,0,719,D-Very Low Risk,6,3,0,52495,122686,122686,0,0,0,0,0,0,11130,0,1,0,0yrs 11mon,2yrs 2mon,0
731804,53368,75959,75.04,7,14882,86,5794,02-02-64,Self employed,22-11-18,3,303,1,1,1,0,0,0,684,E-Low Risk,8,1,0,1329501,2000000,2000000,0,0,0,0,0,0,6118,0,0,0,1yrs 5mon,3yrs 0mon,0
680658,57430,74518,81.86,7,14882,86,5749,23-02-90,Salaried,13-11-18,3,303,1,1,0,0,0,0,738,C-Very Low Risk,10,1,0,15990,23990,23990,0,0,0,0,0,0,9698,0,1,0,0yrs 11mon,2yrs 1mon,0
708692,47820,83877,59.61,7,14882,86,5742,02-01-85,Self employed,17-11-18,3,303,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,6365,25490,25490,0,0,0,0,0,0,2125,0,1,0,0yrs 5mon,0yrs 5mon,0
722375,47185,83582,61.02,7,14882,86,5742,20-02-95,Salaried,20-11-18,3,303,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
674343,55378,72546,82.71,7,14882,86,5740,26-07-78,Salaried,12-11-18,3,303,1,1,0,0,0,0,721,D-Very Low Risk,11,4,0,75904,131000,131000,0,0,0,0,0,0,91453,0,1,0,1yrs 1mon,2yrs 5mon,0
683043,63938,83937,81.01,7,14882,86,5737,27-02-73,Salaried,13-11-18,3,303,1,1,0,0,0,0,859,A-Very Low Risk,7,1,0,100557,100000,100000,0,0,0,0,0,0,3364,0,1,0,1yrs 5mon,3yrs 7mon,0
703007,67990,84117,85.6,7,14882,86,5737,18-07-88,Self employed,16-11-18,3,303,1,1,0,0,0,0,743,C-Very Low Risk,8,3,0,2549,105269,105269,0,0,0,0,0,0,13911,0,0,0,2yrs 11mon,7yrs 11mon,2
767214,62340,81295,78.73,7,14882,86,5740,10-03-80,Self employed,30-11-18,3,303,1,1,1,0,0,0,743,C-Very Low Risk,5,3,0,418300,633900,633900,0,0,0,0,0,0,1986,0,1,0,2yrs 1mon,5yrs 6mon,0
677145,57390,74518,81.86,7,14882,86,5742,29-01-92,Self employed,12-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
708868,43715,70294,66.86,7,14882,86,5742,09-08-77,Self employed,17-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
676608,56513,83937,69.1,7,14882,86,5737,27-11-83,Self employed,12-11-18,3,303,1,0,0,1,0,0,478,K-High Risk,6,1,0,6138,105230,105230,0,0,0,0,0,0,0,0,0,1,2yrs 5mon,7yrs 7mon,0
750189,56805,79179,77.04,7,14882,86,5738,12-09-67,Salaried,27-11-18,3,303,1,1,1,0,0,0,586,I-Medium Risk,6,5,0,3271182,3605000,3606590,0,0,0,0,0,0,15446,0,0,0,3yrs 11mon,5yrs 10mon,0
677389,67022,83937,85.0,7,14882,86,5744,15-06-78,Self employed,12-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
679433,52640,74518,75.15,7,14882,86,5740,01-01-70,Self employed,13-11-18,3,303,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,51322,60000,60000,0,0,0,0,0,0,2725,0,0,0,1yrs 4mon,2yrs 0mon,0
729220,61128,72382,89.8,7,14882,86,5737,05-05-77,Self employed,21-11-18,3,303,1,0,0,0,1,0,530,J-High Risk,4,2,1,13591,153000,53000,0,0,0,0,0,0,0,0,0,0,3yrs 0mon,4yrs 7mon,0
729646,65382,74518,89.91,7,14882,86,5740,10-12-64,Self employed,21-11-18,3,303,1,1,0,0,0,0,709,D-Very Low Risk,5,4,0,1327644,1435700,1435700,0,0,0,0,0,0,4321,0,1,0,1yrs 8mon,4yrs 0mon,0
723696,34210,75664,48.9,7,14882,86,5794,01-01-82,Self employed,20-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
689896,44880,81382,58.98,7,14882,86,5740,18-06-89,Salaried,14-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
676791,45380,81295,59.04,7,14882,86,5744,30-11-98,,12-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
737201,42360,79186,58.09,7,14882,86,5737,11-04-89,Salaried,23-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
735857,64042,81382,82.33,7,14882,86,5735,07-07-90,Self employed,22-11-18,3,303,1,1,1,0,0,0,580,I-Medium Risk,10,6,0,1265052,1477075,1477075,0,0,0,0,0,0,26540,0,3,0,1yrs 1mon,2yrs 7mon,0
676518,67022,83937,85.0,7,14882,86,5757,10-07-74,Self employed,12-11-18,3,303,1,1,0,0,0,0,407,K-High Risk,3,2,1,67481,256975,256975,0,0,0,0,0,0,0,0,0,0,1yrs 6mon,3yrs 1mon,0
690019,34484,81295,43.05,7,14882,86,5750,19-12-95,Self employed,14-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
701948,60005,74813,85.0,7,14882,86,5740,23-03-68,Self employed,16-11-18,3,303,1,1,0,0,0,0,825,A-Very Low Risk,3,1,0,55658,120000,120000,0,0,0,0,0,0,16160,0,0,0,1yrs 2mon,2yrs 0mon,0
741697,47185,74518,68.44,7,14882,86,5737,01-01-88,Self employed,24-11-18,3,303,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
698071,61998,79179,83.36,7,14882,86,5737,19-02-92,Salaried,15-11-18,3,303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
658903,60187,75125,83.86,7,23332,45,5726,28-02-89,Self employed,06-11-18,3,1336,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
739088,58973,83580,75.38,7,18714,86,5726,12-03-90,Self employed,23-11-18,3,1336,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
659269,39074,62715,65.38,7,23332,45,5726,01-01-87,Self employed,08-11-18,3,1336,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
739200,51803,72996,72.61,7,15300,45,5725,06-11-90,Self employed,23-11-18,3,1336,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
742671,64669,84537,78.07,7,23332,45,5726,11-02-91,Self employed,24-11-18,3,1336,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
767654,54759,72996,76.72,7,15300,45,5726,01-02-94,Self employed,30-11-18,3,1336,1,1,1,0,0,0,597,I-Medium Risk,1,1,0,155924,200000,200000,0,0,0,0,0,0,0,0,0,1,0yrs 7mon,0yrs 7mon,0
668410,46045,75125,66.56,7,23332,45,5726,01-01-95,Self employed,10-11-18,3,1336,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
